County,County Code,avg_crude_rate,year,crude_rate,aqi_average_ambient_temperature,aqi_nitrogen_dioxide_no2,aqi_outdoor_temperature,aqi_ozone,aqi_pm2_5_local_conditions,aqi_wind_direction_resultant,aqi_wind_speed_resultant,veg_treecover_loss_ha
"Dakota County, MN",27037,42.41176470588236,2004,35.3,8.058182,18.861861,47.103412500000005,0.040253,8.204545,,,11.0
"Dakota County, MN",27037,42.41176470588236,2005,39.3,9.065812,18.568182,45.17479,,10.305128,,,8.0
"Dakota County, MN",27037,42.41176470588236,2006,37.5,9.397479,18.960358,47.1362575,,8.764706,,,12.0
"Dakota County, MN",27037,42.41176470588236,2007,38.4,8.288793,18.133864,44.3826875,,9.593966,,,10.0
"Dakota County, MN",27037,42.41176470588236,2008,34.3,6.588034,16.103595,37.9348185,,9.490598,,,11.0
"Dakota County, MN",27037,42.41176470588236,2009,39.6,7.574138,15.0510925,41.427007,,9.82931,,,4.0
"Dakota County, MN",27037,42.41176470588236,2010,43.9,8.72844,16.2983395,43.621628,,9.459633,,,2.0
"Dakota County, MN",27037,42.41176470588236,2011,44.0,8.157273,15.1620155,43.088506,,8.476364,,,6.0
"Dakota County, MN",27037,42.41176470588236,2012,46.2,10.818692,16.536763,46.356459,,9.275701,,,11.0
"Dakota County, MN",27037,42.41176470588236,2013,50.7,5.716807,14.7161,34.879235,,7.882046,,,23.0
"Dakota County, MN",27037,42.41176470588236,2014,45.1,5.524786,14.156533,,,7.374365000000001,,,55.0
"Dakota County, MN",27037,42.41176470588236,2015,51.2,3.796629,14.500235333333334,,,6.568627449999999,,,47.0
"Dakota County, MN",27037,42.41176470588236,2016,51.5,8.972321,14.547953666666666,,,6.317122666666666,192.95283166666664,4.723301,17.0
"Douglas County, MN",27041,97.0235294117647,2000,85.3,-5.427273,,,,7.236364,,,
"Douglas County, MN",27041,97.0235294117647,2001,54.2,7.959459,,,,7.159459,,,4.0
"Freeborn County, MN",27047,105.4764705882353,2000,73.7,5.364865,,,,12.748649,,,
"Freeborn County, MN",27047,105.4764705882353,2001,107.8,8.158621,,,,12.737931,,,2.0
"Goodhue County, MN",27049,91.79411764705884,2003,95.5,,6.985714,,0.049537,,,,4.0
"Goodhue County, MN",27049,91.79411764705884,2004,108.1,,2.542484,,0.043137,,,,10.0
"Goodhue County, MN",27049,91.79411764705884,2005,97.0,,,,0.049472,,,,8.0
"Goodhue County, MN",27049,91.79411764705884,2006,52.6,,,,0.046327,,,,7.0
"Goodhue County, MN",27049,91.79411764705884,2007,85.0,,,,0.04523,,,,4.0
"Goodhue County, MN",27049,91.79411764705884,2008,95.8,,,,0.044714,,,,10.0
"Goodhue County, MN",27049,91.79411764705884,2009,69.5,,,,0.043104,,,,4.0
"Goodhue County, MN",27049,91.79411764705884,2010,101.8,,,,0.041165,,,,3.0
"Goodhue County, MN",27049,91.79411764705884,2011,110.2,,,,0.041627,,,,6.0
"Goodhue County, MN",27049,91.79411764705884,2012,81.9,,,,0.042154,,,,4.0
"Goodhue County, MN",27049,91.79411764705884,2013,92.7,,,,0.041689,,,,23.0
"Goodhue County, MN",27049,91.79411764705884,2014,84.1,,,,0.040944,,,,29.0
"Goodhue County, MN",27049,91.79411764705884,2015,73.2,,,,0.039938,,,,8.0
"Goodhue County, MN",27049,91.79411764705884,2016,90.0,,,,0.036443,,,,5.0
"Hennepin County, MN",27053,58.95294117647058,2000,64.2,8.2621495,38.368421,,,12.210551,,,
"Hennepin County, MN",27053,58.95294117647058,2001,67.4,7.480644833333334,37.853293,,,11.26487925,,,12.0
"Hennepin County, MN",27053,58.95294117647058,2002,64.5,10.133946125,34.824176,,,10.742187571428572,,,11.0
"Hennepin County, MN",27053,58.95294117647058,2003,56.7,8.780731625,,,,9.896272857142858,,,10.0
"Hennepin County, MN",27053,58.95294117647058,2004,61.3,8.622592000000001,,,,8.469657875,,,11.0
"Hennepin County, MN",27053,58.95294117647058,2005,59.0,9.820851,,,,10.003038285714286,,,13.0
"Hennepin County, MN",27053,58.95294117647058,2006,53.4,9.96421325,,,,9.181135,,,10.0
"Hennepin County, MN",27053,58.95294117647058,2007,52.8,9.1544294,,,,9.93029575,,,17.0
"Hennepin County, MN",27053,58.95294117647058,2008,65.5,7.960889399999999,,,,9.967194,,,10.0
"Hennepin County, MN",27053,58.95294117647058,2009,54.1,7.899776,,,,9.922528,189.720517,4.634701,7.0
"Hennepin County, MN",27053,58.95294117647058,2010,58.3,9.338134666666669,,,,9.1122805,,,7.0
"Hennepin County, MN",27053,58.95294117647058,2011,54.2,7.823884,,,,8.824222666666666,,,6.0
"Hennepin County, MN",27053,58.95294117647058,2012,55.6,10.587104333333334,,,,8.617559333333332,,,14.0
"Hennepin County, MN",27053,58.95294117647058,2013,60.7,7.129817,24.583026,,0.033058,7.7644428,200.415488,3.767702,8.0
"Hennepin County, MN",27053,58.95294117647058,2014,57.9,7.347979,27.466851,,0.031578,8.386614857142856,144.900733,3.260064,40.0
"Hennepin County, MN",27053,58.95294117647058,2015,59.2,10.881421666666668,24.844693,,0.03257,8.484098714285713,146.165505,2.91025,15.0
"Hennepin County, MN",27053,58.95294117647058,2016,57.4,11.485203666666663,23.169589,,0.031234,7.016459125,197.712949,3.620776,30.0
"Itasca County, MN",27061,105.21764705882352,2000,65.9,-9.16,,,,9.9,,,
"Itasca County, MN",27061,105.21764705882352,2001,75.3,8.552778,,,,8.027778,,,3573.0
"Kandiyohi County, MN",27067,82.85882352941177,2000,89.8,-10.916667,,,,11.333333,,,
"Kandiyohi County, MN",27067,82.85882352941177,2001,65.4,9.791667,,,,9.261111,,,7.0
"Koochiching County, MN",27071,111.9,2000,118.4,,,23.692577,,,,,
"Lake County, MN",27075,122.90714285714286,2000,108.5,5.98,,,0.035269,6.67,,,
"Lake County, MN",27075,122.90714285714286,2001,116.6,,,,0.03594,,,,1657.0
"Lake County, MN",27075,122.90714285714286,2002,134.8,,,,0.039961,,,,1351.0
"Lake County, MN",27075,122.90714285714286,2003,161.3,,,,0.039264,,,,689.0
"Lake County, MN",27075,122.90714285714286,2004,135.1,,,,0.036633,,,,1624.0
"Lake County, MN",27075,122.90714285714286,2005,118.0,,,,0.04082,,,,2051.0
"Lake County, MN",27075,122.90714285714286,2006,118.6,,,,0.041814,,,,2522.0
"Lake County, MN",27075,122.90714285714286,2007,,,,,0.039313,,,,2187.0
"Lake County, MN",27075,122.90714285714286,2008,101.2,,,,0.038158,,,,1460.0
"Lake County, MN",27075,122.90714285714286,2009,101.2,,,,0.036865,,,,1494.0
"Lake County, MN",27075,122.90714285714286,2010,101.2,,,,0.03679,,,,1220.0
"Lake County, MN",27075,122.90714285714286,2011,,,,,0.036958,,,,3646.0
"Lake County, MN",27075,122.90714285714286,2012,,,1.162921,,0.037552,,,,27744.0
"Lake County, MN",27075,122.90714285714286,2013,111.1,,1.11236,,0.036178,4.497846,,,1047.0
"Lake County, MN",27075,122.90714285714286,2014,130.9,,,,0.032938,4.38852,,,1309.0
"Lake County, MN",27075,122.90714285714286,2015,141.0,,,,0.03581,5.447727,,,1193.0
"Lake County, MN",27075,122.90714285714286,2016,141.2,,,,0.032287,3.059302,,,2191.0
"Lyon County, MN",27083,83.2529411764706,2005,75.5,,,,0.047212,,,,1.0
"Lyon County, MN",27083,83.2529411764706,2006,86.8,,,,0.047346,,,,0.0
"Lyon County, MN",27083,83.2529411764706,2007,102.4,,,,0.043309,,,,0.0
"Lyon County, MN",27083,83.2529411764706,2008,105.3,,,,0.044486,,,,0.0
"Lyon County, MN",27083,83.2529411764706,2009,89.3,,,,0.044189,,,,0.0
"Lyon County, MN",27083,83.2529411764706,2010,54.1,,,,0.043696,,,,0.0
"Lyon County, MN",27083,83.2529411764706,2011,73.6,,,,0.041423,5.77774,,,0.0
"Lyon County, MN",27083,83.2529411764706,2012,82.0,,,,0.044589,7.31257,,,2.0
"Lyon County, MN",27083,83.2529411764706,2013,93.5,,,,0.043531,7.338418,,,1.0
"Lyon County, MN",27083,83.2529411764706,2014,97.3,,,,0.040427,5.892308,,,1.0
"Lyon County, MN",27083,83.2529411764706,2015,101.3,,,,0.039225,5.623034,,,0.0
"Lyon County, MN",27083,83.2529411764706,2016,73.9,,,,0.035804,4.400288,,,1.0
"McLeod County, MN",27085,67.31176470588235,2000,54.4,13.726,,,,10.59,,,
"Mille Lacs County, MN",27095,110.1941176470588,2000,125.4,5.234043,,,0.042,8.697872,,,
"Mille Lacs County, MN",27095,110.1941176470588,2001,113.7,6.240404,,,0.043219,7.329293,,,45.0
"Mille Lacs County, MN",27095,110.1941176470588,2002,93.3,4.854465,,,0.045201,7.019626,,,55.0
"Mille Lacs County, MN",27095,110.1941176470588,2003,107.3,6.233561,,,0.043903,6.918519,,,27.0
"Mille Lacs County, MN",27095,110.1941176470588,2004,97.1,5.84389,,,0.039319,5.771681,,,53.0
"Mille Lacs County, MN",27095,110.1941176470588,2005,82.6,6.7187335,,,0.044077,6.913208,,,79.0
"Mille Lacs County, MN",27095,110.1941176470588,2006,61.8,6.892373,,,0.0453125,6.59322,,,105.0
"Mille Lacs County, MN",27095,110.1941176470588,2007,95.8,5.871028,,,0.040341,6.553271,,,104.0
"Mille Lacs County, MN",27095,110.1941176470588,2008,110.8,4.165625,,,0.038659,7.008333,,,94.0
"Mille Lacs County, MN",27095,110.1941176470588,2009,99.5,5.549541,,,0.036732,6.829358,,,74.0
"Mille Lacs County, MN",27095,110.1941176470588,2010,107.3,,,,0.036097,,,,98.0
"Mille Lacs County, MN",27095,110.1941176470588,2011,119.8,,,,0.036498,,,,21.0
"Mille Lacs County, MN",27095,110.1941176470588,2012,93.3,,,,0.037057,,,,35.0
"Mille Lacs County, MN",27095,110.1941176470588,2013,166.5,,,,0.036789,,,,28.0
"Mille Lacs County, MN",27095,110.1941176470588,2014,128.0,,,,0.034005,,,,62.0
"Mille Lacs County, MN",27095,110.1941176470588,2015,116.5,,,,0.037616,,,,62.0
"Mille Lacs County, MN",27095,110.1941176470588,2016,154.6,,,,0.032885,,,,61.0
"Nicollet County, MN",27103,52.8235294117647,2000,36.9,-2.883333,,,,10.883333,,,
"Nicollet County, MN",27103,52.8235294117647,2001,62.7,10.907895,,,,10.402632,,,2.0
"Olmsted County, MN",27109,58.25882352941176,2000,58.7,10.72967,,,,11.854945,,,
"Olmsted County, MN",27109,58.25882352941176,2001,58.4,8.270061,,,,11.970192,,,3.0
"Olmsted County, MN",27109,58.25882352941176,2002,63.5,9.20454,,,,10.618681,,,5.0
"Olmsted County, MN",27109,58.25882352941176,2003,57.2,9.401287,,,0.046824,10.184906,,,6.0
"Olmsted County, MN",27109,58.25882352941176,2004,54.1,9.017236,,,0.04065,8.955556,,,8.0
"Olmsted County, MN",27109,58.25882352941176,2005,66.7,8.843274000000001,,,0.046841,11.385586,,,21.0
"Olmsted County, MN",27109,58.25882352941176,2006,51.7,5.6285425,,,0.045846,8.842353,,,8.0
"Olmsted County, MN",27109,58.25882352941176,2007,58.8,9.5094065,,,0.042625,10.217699,,,3.0
"Olmsted County, MN",27109,58.25882352941176,2008,48.8,8.8691125,,,0.042268,10.176364,,,3.0
"Olmsted County, MN",27109,58.25882352941176,2009,68.3,7.701107,,,0.041368,9.245872,,,2.0
"Olmsted County, MN",27109,58.25882352941176,2010,60.3,9.558783,,,0.040367,9.301724,,,0.0
"Olmsted County, MN",27109,58.25882352941176,2011,48.7,6.007018,,,0.039214,9.793182,,,7.0
"Olmsted County, MN",27109,58.25882352941176,2012,52.4,9.865574,,,0.044299,7.835694,,,16.0
"Olmsted County, MN",27109,58.25882352941176,2013,65.1,7.094859,,,0.041986,8.046692499999999,,,9.0
"Olmsted County, MN",27109,58.25882352941176,2014,64.0,6.5814455,,,0.040308,7.2437545,,,16.0
"Olmsted County, MN",27109,58.25882352941176,2015,58.8,-0.1097220000000005,,,0.040308,6.9993365,,,3.0
"Olmsted County, MN",27109,58.25882352941176,2016,54.9,9.301786,,,0.036841,6.235465,,,11.0
"Otter Tail County, MN",27111,110.91176470588236,2000,87.5,6.105882,,,,9.532353,,,
"Ramsey County, MN",27123,66.91176470588235,2000,73.4,7.994167666666667,31.717647,,,13.628964333333334,,,
"Ramsey County, MN",27123,66.91176470588235,2001,71.4,11.01476525,32.653409,,,11.657146285714283,,,3.0
"Ramsey County, MN",27123,66.91176470588235,2002,70.7,8.80976025,29.613095,,,10.95978,,,6.0
"Ramsey County, MN",27123,66.91176470588235,2003,61.5,9.142819375,,,,10.982217714285714,,,1.0
"Ramsey County, MN",27123,66.91176470588235,2004,68.6,8.748178714285714,,,,9.866762166666668,,,4.0
"Ramsey County, MN",27123,66.91176470588235,2005,69.9,7.637628857142857,,,,11.2892885,,,6.0
"Ramsey County, MN",27123,66.91176470588235,2006,60.9,10.1081945,,,,10.238957333333332,,,5.0
"Ramsey County, MN",27123,66.91176470588235,2007,65.7,9.437765,,,,10.3916242,,,3.0
"Ramsey County, MN",27123,66.91176470588235,2008,71.6,6.0907132,,,,11.1937826,,,4.0
"Ramsey County, MN",27123,66.91176470588235,2009,57.0,7.596217,,,,9.6883108,,,1.0
"Ramsey County, MN",27123,66.91176470588235,2010,68.4,9.484379,,,,9.781157666666669,,,3.0
"Ramsey County, MN",27123,66.91176470588235,2011,68.6,7.079469333333333,,,,9.476249200000002,,,2.0
"Ramsey County, MN",27123,66.91176470588235,2012,64.1,10.854107333333332,,,,9.2087398,,,7.0
"Ramsey County, MN",27123,66.91176470588235,2013,74.3,6.987434333333333,,,,8.2588448,,,9.0
"Ramsey County, MN",27123,66.91176470588235,2014,63.7,7.128178666666667,,,,9.36213542857143,,,44.0
"Ramsey County, MN",27123,66.91176470588235,2015,68.5,10.196332666666668,,,,7.997000750000001,,,2.0
"Ramsey County, MN",27123,66.91176470588235,2016,59.2,10.624836333333333,,,,6.848963666666666,,,5.0
"St. Louis County, MN",27137,100.71764705882352,2000,114.7,4.243017,,39.056242,0.039593,7.59934975,198.211836,5.028516,
"St. Louis County, MN",27137,100.71764705882352,2001,113.3,6.06147175,,43.856226,0.036613,7.469947250000001,203.096994,5.181449,7998.0
"St. Louis County, MN",27137,100.71764705882352,2002,104.2,5.5877845,,38.920872,0.039351,6.87363175,205.765484,5.075516,6375.0
"St. Louis County, MN",27137,100.71764705882352,2003,92.5,5.757794,,39.185448,0.043052,7.136474,200.663878,5.055638,4130.0
"St. Louis County, MN",27137,100.71764705882352,2004,86.8,4.5073282500000005,,38.466233,0.0361595,5.785711,206.712535,5.2447,8436.0
"St. Louis County, MN",27137,100.71764705882352,2005,96.2,6.7890335,,40.741655,0.0383615,6.794351750000001,188.8358,4.980781,8055.0
"St. Louis County, MN",27137,100.71764705882352,2006,82.2,6.84114125,,40.286082,0.041134,6.68456975,195.600655,4.942881,8889.0
"St. Louis County, MN",27137,100.71764705882352,2007,99.0,6.0858675,,40.116386,0.0377025,6.1859025,208.954545,5.046591,7593.0
"St. Louis County, MN",27137,100.71764705882352,2008,102.1,4.32275925,,36.519298,0.036433,6.840307,205.204487,5.115543,6558.0
"St. Louis County, MN",27137,100.71764705882352,2009,94.4,3.75405475,,37.846691,0.035096,6.2956085,206.424582,4.98368,6847.0
"St. Louis County, MN",27137,100.71764705882352,2010,92.9,6.6760357500000005,,42.550603,0.035955,5.592821,189.627499,4.948347,5772.0
"St. Louis County, MN",27137,100.71764705882352,2011,116.8,4.60264525,,39.723947,0.035905,5.8058834,193.329447,4.800629,8214.0
"St. Louis County, MN",27137,100.71764705882352,2012,102.8,7.6077465,,42.44877,0.035921,5.8662074,202.846249,4.799963,6492.0
"St. Louis County, MN",27137,100.71764705882352,2013,100.2,-0.3670305,,37.325565,0.0342755,6.2796632,192.260735,4.793893,6094.0
"St. Louis County, MN",27137,100.71764705882352,2014,91.2,4.885132,,36.375647,0.03368,6.4722208,205.390437,5.100816,7217.0
"St. Louis County, MN",27137,100.71764705882352,2015,112.4,7.398237666666667,,40.743713,0.0353485,5.842254625,207.26511,5.215116,9389.0
"St. Louis County, MN",27137,100.71764705882352,2016,110.5,6.797536666666667,,42.211716,0.031423,4.4554682,193.015692,4.70019,8347.0
"Scott County, MN",27139,33.358823529411765,2000,31.3,8.031765,,,,12.450588,,,
"Scott County, MN",27139,33.358823529411765,2001,38.2,10.566327,,,,10.444898,,,6.0
"Scott County, MN",27139,33.358823529411765,2002,39.0,8.8,,,0.04348,9.790435,,,5.0
"Scott County, MN",27139,33.358823529411765,2003,27.1,8.864655,,,0.044123,9.118103,,,4.0
"Scott County, MN",27139,33.358823529411765,2004,38.2,9.067544,,,0.039164,8.399123,,,3.0
"Scott County, MN",27139,33.358823529411765,2005,26.5,7.778505,,,0.045984,9.730841,,,3.0
"Scott County, MN",27139,33.358823529411765,2006,25.6,9.466957,,,0.044604,8.492174,,,7.0
"Scott County, MN",27139,33.358823529411765,2007,25.8,9.398291,,,0.044077,9.330769,,,2.0
"Scott County, MN",27139,33.358823529411765,2008,35.5,7.782353,,,0.043306,9.504202,,,2.0
"Scott County, MN",27139,33.358823529411765,2009,29.6,7.038333,,,0.040265,9.5325,,,3.0
"Scott County, MN",27139,33.358823529411765,2010,26.9,8.366372,,,0.038349,9.08125,,,1.0
"Scott County, MN",27139,33.358823529411765,2011,41.5,7.598182,,,0.038844,7.946364,,,4.0
"Scott County, MN",27139,33.358823529411765,2012,28.8,10.488333,,,0.042381,8.8075,,,7.0
"Scott County, MN",27139,33.358823529411765,2013,39.3,7.093388,,,0.041791,8.596694,,,15.0
"Scott County, MN",27139,33.358823529411765,2014,38.0,6.3992,,,0.038355,8.3376,,,9.0
"Scott County, MN",27139,33.358823529411765,2015,45.2,9.105042,,,0.03958,6.636975,,,5.0
"Scott County, MN",27139,33.358823529411765,2016,30.6,9.531405,,,0.037384,6.219008,,,5.0
"Stearns County, MN",27145,55.12352941176471,2000,57.8,4.247619,,,,11.554762,,,
"Stearns County, MN",27145,55.12352941176471,2001,56.2,5.598969,,,,11.007216,,,12.0
"Stearns County, MN",27145,55.12352941176471,2002,56.2,6.770536,,,,9.236607,,,19.0
"Stearns County, MN",27145,55.12352941176471,2003,52.7,7.143478,,,0.045669,8.942609,,,11.0
"Stearns County, MN",27145,55.12352941176471,2004,60.1,8.462963,,,0.035547,7.87757,,,20.0
"Stearns County, MN",27145,55.12352941176471,2005,59.2,8.371074,,,0.04159,9.287603,,,28.0
"Stearns County, MN",27145,55.12352941176471,2006,45.8,8.083495,,,0.038831,7.825243,,,19.0
"Stearns County, MN",27145,55.12352941176471,2007,43.0,7.551304,,,0.041863,8.346087,,,20.0
"Stearns County, MN",27145,55.12352941176471,2008,59.3,6.455932,,,0.038456,8.876271,,,65.0
"Stearns County, MN",27145,55.12352941176471,2009,47.4,6.819328,,,0.038867,8.609244,,,8.0
"Stearns County, MN",27145,55.12352941176471,2010,43.8,7.925,,,0.038418,8.171552,,,21.0
"Stearns County, MN",27145,55.12352941176471,2011,66.1,,,,0.037719,8.921098,,,13.0
"Stearns County, MN",27145,55.12352941176471,2012,52.0,,,,0.03907,8.3849,,,21.0
"Stearns County, MN",27145,55.12352941176471,2013,65.0,,,,0.039582,6.461383,,,15.0
"Stearns County, MN",27145,55.12352941176471,2014,53.4,,,,0.037318,6.198315,,,39.0
"Stearns County, MN",27145,55.12352941176471,2015,54.2,,,,0.038681,5.787771333333333,,,5.0
"Stearns County, MN",27145,55.12352941176471,2016,64.9,,,,0.034832,5.582271,,,6.0
"Washington County, MN",27163,46.13529411764706,2000,40.3,8.851351,,,0.044352,12.278378,,,
"Washington County, MN",27163,46.13529411764706,2001,40.5,,,,0.046165,,,,18.0
"Washington County, MN",27163,46.13529411764706,2002,49.5,,,,0.045814,,,,21.0
"Washington County, MN",27163,46.13529411764706,2003,48.6,,,,0.048966,,,,6.0
"Washington County, MN",27163,46.13529411764706,2004,44.0,,,,0.040966,,,,14.0
"Washington County, MN",27163,46.13529411764706,2005,42.3,,,,0.045382,,,,13.0
"Washington County, MN",27163,46.13529411764706,2006,42.2,,,,0.044724,,,,19.0
"Washington County, MN",27163,46.13529411764706,2007,32.2,12.0952735,,,0.043955,9.3392855,,,17.0
"Washington County, MN",27163,46.13529411764706,2008,48.4,5.4175,,,0.043729,9.2058335,,,38.0
"Washington County, MN",27163,46.13529411764706,2009,40.3,7.246667,,,0.042604,7.948333,,,13.0
"Washington County, MN",27163,46.13529411764706,2010,40.3,,,,0.041056,,,,12.0
"Washington County, MN",27163,46.13529411764706,2011,48.0,,,,0.039917,,,,14.0
"Washington County, MN",27163,46.13529411764706,2012,51.2,13.636364,,11.485659,0.041771,8.888843,,,15.0
"Washington County, MN",27163,46.13529411764706,2013,57.6,5.236667,,8.91366,0.039623,8.247330333333332,,,17.0
"Washington County, MN",27163,46.13529411764706,2014,53.8,6.331034,,10.689852,0.039878,7.723889666666667,,,54.0
"Washington County, MN",27163,46.13529411764706,2015,51.4,10.333333,,9.016221,0.037333,7.723515,,,40.0
"Washington County, MN",27163,46.13529411764706,2016,53.7,10.282759,,49.637099,0.034657,7.395029666666667,,,12.0
"Winona County, MN",27169,66.31764705882352,2014,99.8,,,,,8.255114,208.685915,3.205989,11.0
"Wright County, MN",27171,49.129411764705885,2000,41.1,8.428947,,,,11.792105,,,
"Wright County, MN",27171,49.129411764705885,2003,51.5,,,,0.048806,,,,5.0
"Wright County, MN",27171,49.129411764705885,2004,52.3,,,,0.03959,,,,14.0
"Wright County, MN",27171,49.129411764705885,2005,46.1,,,,0.046508,,,,7.0
"Wright County, MN",27171,49.129411764705885,2006,50.4,,,,0.04465,,,,6.0
"Wright County, MN",27171,49.129411764705885,2007,43.0,,,,0.044833,,,,8.0
"Wright County, MN",27171,49.129411764705885,2008,54.3,,,,0.04241,,,,11.0
"Wright County, MN",27171,49.129411764705885,2009,47.0,,,,0.041164,,,,2.0
"Wright County, MN",27171,49.129411764705885,2010,42.5,,,,0.03959,,,,4.0
"Wright County, MN",27171,49.129411764705885,2011,51.4,,,,0.041052,,,,6.0
